"date","intersection","vehicule"
"2017-03-17 16:00:00","I1",79
"2017-03-17 16:00:00","I2",29
"2017-03-17 16:00:00","I3",29
"2017-03-17 16:00:00","I4",7.87778822253329
"2017-03-17 16:00:00","S1",9
"2017-03-17 16:00:00","S2",6
"2017-03-17 16:00:00","S3",11
"2017-03-17 16:00:00","S4",1.87778822253329
"2017-03-17 16:00:00","N",2
"2017-03-17 17:00:00","I1",75
"2017-03-17 17:00:00","I2",24
"2017-03-17 17:00:00","I3",24
"2017-03-17 17:00:00","I4",11.8171039473816
"2017-03-17 17:00:00","S1",14
"2017-03-17 17:00:00","S2",7
"2017-03-17 17:00:00","S3",7
"2017-03-17 17:00:00","S4",2.81710394738158
"2017-03-17 17:00:00","N",5
"2017-03-17 18:00:00","I1",82
"2017-03-17 18:00:00","I2",25
"2017-03-17 18:00:00","I3",26
"2017-03-17 18:00:00","I4",8.86314344346841
"2017-03-17 18:00:00","S1",12
"2017-03-17 18:00:00","S2",6
"2017-03-17 18:00:00","S3",8
"2017-03-17 18:00:00","S4",1.86314344346841
"2017-03-17 18:00:00","N",3
"2017-03-17 19:00:00","I1",84
"2017-03-17 19:00:00","I2",30
"2017-03-17 19:00:00","I3",29
"2017-03-17 19:00:00","I4",12.8027729567389
"2017-03-17 19:00:00","S1",10
"2017-03-17 19:00:00","S2",9
"2017-03-17 19:00:00","S3",14
"2017-03-17 19:00:00","S4",2.80277295673888
"2017-03-17 19:00:00","N",6
"2017-03-17 20:00:00","I1",86
"2017-03-17 20:00:00","I2",27
"2017-03-17 20:00:00","I3",24
"2017-03-17 20:00:00","I4",14.7729537237624
"2017-03-17 20:00:00","S1",12
"2017-03-17 20:00:00","S2",9
"2017-03-17 20:00:00","S3",9
"2017-03-17 20:00:00","S4",2.77295372376236
"2017-03-17 20:00:00","N",5
"2017-03-17 21:00:00","I1",77
"2017-03-17 21:00:00","I2",28
"2017-03-17 21:00:00","I3",22
"2017-03-17 21:00:00","I4",20.6828662727118
"2017-03-17 21:00:00","S1",16
"2017-03-17 21:00:00","S2",3
"2017-03-17 21:00:00","S3",11
"2017-03-17 21:00:00","S4",5.68286627271177
"2017-03-17 21:00:00","N",7
"2017-03-17 22:00:00","I1",79
"2017-03-17 22:00:00","I2",27
"2017-03-17 22:00:00","I3",21
"2017-03-17 22:00:00","I4",6.89453188359584
"2017-03-17 22:00:00","S1",9
"2017-03-17 22:00:00","S2",11
"2017-03-17 22:00:00","S3",7
"2017-03-17 22:00:00","S4",0.894531883595841
"2017-03-17 22:00:00","N",3
"2017-03-17 23:00:00","I1",69
"2017-03-17 23:00:00","I2",24
"2017-03-17 23:00:00","I3",22
"2017-03-17 23:00:00","I4",8.86471000772637
"2017-03-17 23:00:00","S1",11
"2017-03-17 23:00:00","S2",4
"2017-03-17 23:00:00","S3",8
"2017-03-17 23:00:00","S4",1.86471000772637
"2017-03-17 23:00:00","N",3
"2017-03-18 00:00:00","I1",65
"2017-03-18 00:00:00","I2",21
"2017-03-18 00:00:00","I3",16
"2017-03-18 00:00:00","I4",12.805030567514
"2017-03-18 00:00:00","S1",8
"2017-03-18 00:00:00","S2",6
"2017-03-18 00:00:00","S3",6
"2017-03-18 00:00:00","S4",1.80503056751404
"2017-03-18 00:00:00","N",6
"2017-03-18 01:00:00","I1",51
"2017-03-18 01:00:00","I2",18
"2017-03-18 01:00:00","I3",15
"2017-03-18 01:00:00","I4",9.85036844544185
"2017-03-18 01:00:00","S1",8
"2017-03-18 01:00:00","S2",4
"2017-03-18 01:00:00","S3",7
"2017-03-18 01:00:00","S4",1.85036844544185
"2017-03-18 01:00:00","N",4
"2017-03-18 02:00:00","I1",43
"2017-03-18 02:00:00","I2",21
"2017-03-18 02:00:00","I3",13
"2017-03-18 02:00:00","I4",15.7611401345599
"2017-03-18 02:00:00","S1",5
"2017-03-18 02:00:00","S2",8
"2017-03-18 02:00:00","S3",3
"2017-03-18 02:00:00","S4",4.76114013455986
"2017-03-18 02:00:00","N",6
"2017-03-18 03:00:00","I1",36
"2017-03-18 03:00:00","I2",18
"2017-03-18 03:00:00","I3",6
"2017-03-18 03:00:00","I4",9.85105593127107
"2017-03-18 03:00:00","S1",7
"2017-03-18 03:00:00","S2",4
"2017-03-18 03:00:00","S3",3
"2017-03-18 03:00:00","S4",4.85105593127107
"2017-03-18 03:00:00","N",3
"2017-03-18 04:00:00","I1",35
"2017-03-18 04:00:00","I2",14
"2017-03-18 04:00:00","I3",6
"2017-03-18 04:00:00","I4",13.7919578842859
"2017-03-18 04:00:00","S1",6
"2017-03-18 04:00:00","S2",4
"2017-03-18 04:00:00","S3",3
"2017-03-18 04:00:00","S4",8.79195788428593
"2017-03-18 04:00:00","N",4
"2017-03-18 05:00:00","I1",30
"2017-03-18 05:00:00","I2",9
"2017-03-18 05:00:00","I3",6
"2017-03-18 05:00:00","I4",4.92587012921493
"2017-03-18 05:00:00","S1",3
"2017-03-18 05:00:00","S2",2
"2017-03-18 05:00:00","S3",3
"2017-03-18 05:00:00","S4",1.92587012921493
"2017-03-18 05:00:00","N",2
"2017-03-18 06:00:00","I1",29
"2017-03-18 06:00:00","I2",10
"2017-03-18 06:00:00","I3",6
"2017-03-18 06:00:00","I4",8.86687311784108
"2017-03-18 06:00:00","S1",6
"2017-03-18 06:00:00","S2",4
"2017-03-18 06:00:00","S3",3
"2017-03-18 06:00:00","S4",4.86687311784108
"2017-03-18 06:00:00","N",3
"2017-03-18 07:00:00","I1",36
"2017-03-18 07:00:00","I2",9
"2017-03-18 07:00:00","I3",8
"2017-03-18 07:00:00","I4",11.822905729717
"2017-03-18 07:00:00","S1",7
"2017-03-18 07:00:00","S2",4
"2017-03-18 07:00:00","S3",4
"2017-03-18 07:00:00","S4",4.82290572971699
"2017-03-18 07:00:00","N",3
"2017-03-18 08:00:00","I1",34
"2017-03-18 08:00:00","I2",11
"2017-03-18 08:00:00","I3",11
"2017-03-18 08:00:00","I4",4.92638042919453
"2017-03-18 08:00:00","S1",5
"2017-03-18 08:00:00","S2",1
"2017-03-18 08:00:00","S3",3
"2017-03-18 08:00:00","S4",0.926380429194533
"2017-03-18 08:00:00","N",2
"2017-03-18 09:00:00","I1",42
"2017-03-18 09:00:00","I2",16
"2017-03-18 09:00:00","I3",15
"2017-03-18 09:00:00","I4",3.94123979788795
"2017-03-18 09:00:00","S1",8
"2017-03-18 09:00:00","S2",5
"2017-03-18 09:00:00","S3",6
"2017-03-18 09:00:00","S4",0.941239797887948
"2017-03-18 09:00:00","N",1
"2017-03-18 10:00:00","I1",47
"2017-03-18 10:00:00","I2",14
"2017-03-18 10:00:00","I3",37
"2017-03-18 10:00:00","I4",14.7801560283279
"2017-03-18 10:00:00","S1",10
"2017-03-18 10:00:00","S2",2
"2017-03-18 10:00:00","S3",26
"2017-03-18 10:00:00","S4",1.78015602832792
"2017-03-18 10:00:00","N",6
"2017-03-18 11:00:00","I1",60
"2017-03-18 11:00:00","I2",14
"2017-03-18 11:00:00","I3",36
"2017-03-18 11:00:00","I4",14.7806616490148
"2017-03-18 11:00:00","S1",8
"2017-03-18 11:00:00","S2",4
"2017-03-18 11:00:00","S3",29
"2017-03-18 11:00:00","S4",1.78066164901479
"2017-03-18 11:00:00","N",4
"2017-03-18 12:00:00","I1",67
"2017-03-18 12:00:00","I2",14
"2017-03-18 12:00:00","I3",38
"2017-03-18 12:00:00","I4",13.795755033033
"2017-03-18 12:00:00","S1",8
"2017-03-18 12:00:00","S2",2
"2017-03-18 12:00:00","S3",30
"2017-03-18 12:00:00","S4",1.79575503303304
"2017-03-18 12:00:00","N",6
"2017-03-18 13:00:00","I1",55
"2017-03-18 13:00:00","I2",13
"2017-03-18 13:00:00","I3",31
"2017-03-18 13:00:00","I4",16.7525586583443
"2017-03-18 13:00:00","S1",6
"2017-03-18 13:00:00","S2",5
"2017-03-18 13:00:00","S3",23
"2017-03-18 13:00:00","S4",5.75255865834426
"2017-03-18 13:00:00","N",7
"2017-03-18 14:00:00","I1",52
"2017-03-18 14:00:00","I2",15
"2017-03-18 14:00:00","I3",25
"2017-03-18 14:00:00","I4",11.8257372355872
"2017-03-18 14:00:00","S1",6
"2017-03-18 14:00:00","S2",5
"2017-03-18 14:00:00","S3",16
"2017-03-18 14:00:00","S4",2.82573723558722
"2017-03-18 14:00:00","N",5
"2017-03-18 15:00:00","I1",54
"2017-03-18 15:00:00","I2",12
"2017-03-18 15:00:00","I3",28
"2017-03-18 15:00:00","I4",13.7971610276931
"2017-03-18 15:00:00","S1",10
"2017-03-18 15:00:00","S2",3
"2017-03-18 15:00:00","S3",22
"2017-03-18 15:00:00","S4",1.79716102769313
"2017-03-18 15:00:00","N",4
"2017-03-18 16:00:00","I1",57
"2017-03-18 16:00:00","I2",14
"2017-03-18 16:00:00","I3",25
"2017-03-18 16:00:00","I4",13.7976275384631
"2017-03-18 16:00:00","S1",9
"2017-03-18 16:00:00","S2",5
"2017-03-18 16:00:00","S3",17
"2017-03-18 16:00:00","S4",1.79762753846312
"2017-03-18 16:00:00","N",6
"2017-03-18 17:00:00","I1",59
"2017-03-18 17:00:00","I2",15
"2017-03-18 17:00:00","I3",28
"2017-03-18 17:00:00","I4",12.8125149065659
"2017-03-18 17:00:00","S1",6
"2017-03-18 17:00:00","S2",4
"2017-03-18 17:00:00","S3",21
"2017-03-18 17:00:00","S4",1.8125149065659
"2017-03-18 17:00:00","N",6
"2017-03-18 18:00:00","I1",57
"2017-03-18 18:00:00","I2",12
"2017-03-18 18:00:00","I3",26
"2017-03-18 18:00:00","I4",9.85611238834044
"2017-03-18 18:00:00","S1",6
"2017-03-18 18:00:00","S2",4
"2017-03-18 18:00:00","S3",19
"2017-03-18 18:00:00","S4",1.85611238834044
"2017-03-18 18:00:00","N",4
"2017-03-18 19:00:00","I1",59
"2017-03-18 19:00:00","I2",17
"2017-03-18 19:00:00","I3",30
"2017-03-18 19:00:00","I4",12.8133763114033
"2017-03-18 19:00:00","S1",7
"2017-03-18 19:00:00","S2",4
"2017-03-18 19:00:00","S3",18
"2017-03-18 19:00:00","S4",1.81337631140331
"2017-03-18 19:00:00","N",4
"2017-03-18 20:00:00","I1",68
"2017-03-18 20:00:00","I2",18
"2017-03-18 20:00:00","I3",66
"2017-03-18 20:00:00","I4",15.7708375735741
"2017-03-18 20:00:00","S1",12
"2017-03-18 20:00:00","S2",5
"2017-03-18 20:00:00","S3",56
"2017-03-18 20:00:00","S4",1.77083757357412
"2017-03-18 20:00:00","N",6
"2017-03-18 21:00:00","I1",59
"2017-03-18 21:00:00","I2",17
"2017-03-18 21:00:00","I3",48
"2017-03-18 21:00:00","I4",19.7142057823003
"2017-03-18 21:00:00","S1",11
"2017-03-18 21:00:00","S2",2
"2017-03-18 21:00:00","S3",36
"2017-03-18 21:00:00","S4",5.71420578230026
"2017-03-18 21:00:00","N",9
"2017-03-18 22:00:00","I1",63
"2017-03-18 22:00:00","I2",21
"2017-03-18 22:00:00","I3",32
"2017-03-18 22:00:00","I4",16.757633620056
"2017-03-18 22:00:00","S1",11
"2017-03-18 22:00:00","S2",8
"2017-03-18 22:00:00","S3",20
"2017-03-18 22:00:00","S4",4.75763362005605
"2017-03-18 22:00:00","N",6
"2017-03-18 23:00:00","I1",59
"2017-03-18 23:00:00","I2",21
"2017-03-18 23:00:00","I3",26
"2017-03-18 23:00:00","I4",10.8435353789446
"2017-03-18 23:00:00","S1",9
"2017-03-18 23:00:00","S2",3
"2017-03-18 23:00:00","S3",11
"2017-03-18 23:00:00","S4",2.8435353789446
"2017-03-18 23:00:00","N",3
"2017-03-19 00:00:00","I1",57
"2017-03-19 00:00:00","I2",15
"2017-03-19 00:00:00","I3",25
"2017-03-19 00:00:00","I4",13.8013212056619
"2017-03-19 00:00:00","S1",7
"2017-03-19 00:00:00","S2",2
"2017-03-19 00:00:00","S3",17
"2017-03-19 00:00:00","S4",2.80132120566189
"2017-03-19 00:00:00","N",6
"2017-03-19 01:00:00","I1",41
"2017-03-19 01:00:00","I2",15
"2017-03-19 01:00:00","I3",14
"2017-03-19 01:00:00","I4",8.87257166683468
"2017-03-19 01:00:00","S1",6
"2017-03-19 01:00:00","S2",3
"2017-03-19 01:00:00","S3",6
"2017-03-19 01:00:00","S4",1.87257166683468
"2017-03-19 01:00:00","N",3
"2017-03-19 02:00:00","I1",36
"2017-03-19 02:00:00","I2",17
"2017-03-19 02:00:00","I3",11
"2017-03-19 02:00:00","I4",2.95762158004956
"2017-03-19 02:00:00","S1",5
"2017-03-19 02:00:00","S2",2
"2017-03-19 02:00:00","S3",5
"2017-03-19 02:00:00","S4",0.957621580049561
"2017-03-19 02:00:00","N",1
"2017-03-19 03:00:00","I1",32
"2017-03-19 03:00:00","I2",19
"2017-03-19 03:00:00","I3",11
"2017-03-19 03:00:00","I4",13.8026888835443
"2017-03-19 03:00:00","S1",5
"2017-03-19 03:00:00","S2",4
"2017-03-19 03:00:00","S3",4
"2017-03-19 03:00:00","S4",3.80268888354429
"2017-03-19 03:00:00","N",5
"2017-03-19 04:00:00","I1",32
"2017-03-19 04:00:00","I2",13
"2017-03-19 04:00:00","I3",10
"2017-03-19 04:00:00","I4",10.8453263920257
"2017-03-19 04:00:00","S1",3
"2017-03-19 04:00:00","S2",4
"2017-03-19 04:00:00","S3",4
"2017-03-19 04:00:00","S4",1.8453263920257
"2017-03-19 04:00:00","N",4
"2017-03-19 05:00:00","I1",31
"2017-03-19 05:00:00","I2",15
"2017-03-19 05:00:00","I3",8
"2017-03-19 05:00:00","I4",9.85971102448877
"2017-03-19 05:00:00","S1",3
"2017-03-19 05:00:00","S2",6
"2017-03-19 05:00:00","S3",3
"2017-03-19 05:00:00","S4",3.85971102448877
"2017-03-19 05:00:00","N",3
"2017-03-19 06:00:00","I1",34
"2017-03-19 06:00:00","I2",14
"2017-03-19 06:00:00","I3",9
"2017-03-19 06:00:00","I4",7.88802694086719
"2017-03-19 06:00:00","S1",6
"2017-03-19 06:00:00","S2",2
"2017-03-19 06:00:00","S3",4
"2017-03-19 06:00:00","S4",0.88802694086719
"2017-03-19 06:00:00","N",3
"2017-03-19 07:00:00","I1",37
"2017-03-19 07:00:00","I2",14
"2017-03-19 07:00:00","I3",6
"2017-03-19 07:00:00","I4",13.8044978198548
"2017-03-19 07:00:00","S1",5
"2017-03-19 07:00:00","S2",5
"2017-03-19 07:00:00","S3",3
"2017-03-19 07:00:00","S4",8.80449781985477
"2017-03-19 07:00:00","N",4
"2017-03-19 08:00:00","I1",42
"2017-03-19 08:00:00","I2",10
"2017-03-19 08:00:00","I3",12
"2017-03-19 08:00:00","I4",5.91640605286508
"2017-03-19 08:00:00","S1",7
"2017-03-19 08:00:00","S2",3
"2017-03-19 08:00:00","S3",7
"2017-03-19 08:00:00","S4",0.916406052865082
"2017-03-19 08:00:00","N",2
"2017-03-19 09:00:00","I1",48
"2017-03-19 09:00:00","I2",15
"2017-03-19 09:00:00","I3",18
"2017-03-19 09:00:00","I4",9.86099718528052
"2017-03-19 09:00:00","S1",6
"2017-03-19 09:00:00","S2",2
"2017-03-19 09:00:00","S3",8
"2017-03-19 09:00:00","S4",1.86099718528052
"2017-03-19 09:00:00","N",4
"2017-03-19 10:00:00","I1",48
"2017-03-19 10:00:00","I2",15
"2017-03-19 10:00:00","I3",19
"2017-03-19 10:00:00","I4",8.87518519094299
"2017-03-19 10:00:00","S1",3
"2017-03-19 10:00:00","S2",2
"2017-03-19 10:00:00","S3",9
"2017-03-19 10:00:00","S4",1.87518519094299
"2017-03-19 10:00:00","N",3
"2017-03-19 11:00:00","I1",53
"2017-03-19 11:00:00","I2",14
"2017-03-19 11:00:00","I3",18
"2017-03-19 11:00:00","I4",14.7924537556577
"2017-03-19 11:00:00","S1",8
"2017-03-19 11:00:00","S2",7
"2017-03-19 11:00:00","S3",9
"2017-03-19 11:00:00","S4",1.79245375565773
"2017-03-19 11:00:00","N",6
"2017-03-19 12:00:00","I1",55
"2017-03-19 12:00:00","I2",11
"2017-03-19 12:00:00","I3",20
"2017-03-19 12:00:00","I4",17.7515173112587
"2017-03-19 12:00:00","S1",4
"2017-03-19 12:00:00","S2",4
"2017-03-19 12:00:00","S3",14
"2017-03-19 12:00:00","S4",4.75151731125869
"2017-03-19 12:00:00","N",8
"2017-03-19 13:00:00","I1",46
"2017-03-19 13:00:00","I2",16
"2017-03-19 13:00:00","I3",18
"2017-03-19 13:00:00","I4",14.7934073319426
"2017-03-19 13:00:00","S1",7
"2017-03-19 13:00:00","S2",4
"2017-03-19 13:00:00","S3",10
"2017-03-19 13:00:00","S4",1.79340733194258
"2017-03-19 13:00:00","N",7
"2017-03-19 14:00:00","I1",49
"2017-03-19 14:00:00","I2",12
"2017-03-19 14:00:00","I3",13
"2017-03-19 14:00:00","I4",9.86258831724244
"2017-03-19 14:00:00","S1",7
"2017-03-19 14:00:00","S2",3
"2017-03-19 14:00:00","S3",7
"2017-03-19 14:00:00","S4",1.86258831724244
"2017-03-19 14:00:00","N",4
"2017-03-19 15:00:00","I1",48
"2017-03-19 15:00:00","I2",18
"2017-03-19 15:00:00","I3",12
"2017-03-19 15:00:00","I4",6.90403304593236
"2017-03-19 15:00:00","S1",9
"2017-03-19 15:00:00","S2",6
"2017-03-19 15:00:00","S3",5
"2017-03-19 15:00:00","S4",0.904033045932365
"2017-03-19 15:00:00","N",2
"2017-03-19 16:00:00","I1",47
"2017-03-19 16:00:00","I2",16
"2017-03-19 16:00:00","I3",13
"2017-03-19 16:00:00","I4",15.7811514537159
"2017-03-19 16:00:00","S1",7
"2017-03-19 16:00:00","S2",3
"2017-03-19 16:00:00","S3",4
"2017-03-19 16:00:00","S4",4.78115145371591
"2017-03-19 16:00:00","N",6
"2017-03-19 17:00:00","I1",48
"2017-03-19 17:00:00","I2",20
"2017-03-19 17:00:00","I3",21
"2017-03-19 17:00:00","I4",14.7953013609534
"2017-03-19 17:00:00","S1",8
"2017-03-19 17:00:00","S2",5
"2017-03-19 17:00:00","S3",6
"2017-03-19 17:00:00","S4",2.79530136095342
"2017-03-19 17:00:00","N",5
"2017-03-19 18:00:00","I1",58
"2017-03-19 18:00:00","I2",24
"2017-03-19 18:00:00","I3",18
"2017-03-19 18:00:00","I4",11.8366177190272
"2017-03-19 18:00:00","S1",6
"2017-03-19 18:00:00","S2",6
"2017-03-19 18:00:00","S3",6
"2017-03-19 18:00:00","S4",2.83661771902715
"2017-03-19 18:00:00","N",5
"2017-03-19 19:00:00","I1",66
"2017-03-19 19:00:00","I2",17
"2017-03-19 19:00:00","I3",18
"2017-03-19 19:00:00","I4",8.87774511230775
"2017-03-19 19:00:00","S1",9
"2017-03-19 19:00:00","S2",4
"2017-03-19 19:00:00","S3",8
"2017-03-19 19:00:00","S4",1.87774511230775
"2017-03-19 19:00:00","N",3
"2017-03-19 20:00:00","I1",68
"2017-03-19 20:00:00","I2",20
"2017-03-19 20:00:00","I3",23
"2017-03-19 20:00:00","I4",11.8373683829045
"2017-03-19 20:00:00","S1",12
"2017-03-19 20:00:00","S2",4
"2017-03-19 20:00:00","S3",10
"2017-03-19 20:00:00","S4",1.83736838290448
"2017-03-19 20:00:00","N",4
"2017-03-19 21:00:00","I1",63
"2017-03-19 21:00:00","I2",23
"2017-03-19 21:00:00","I3",16
"2017-03-19 21:00:00","I4",9.86478535041435
"2017-03-19 21:00:00","S1",11
"2017-03-19 21:00:00","S2",7
"2017-03-19 21:00:00","S3",6
"2017-03-19 21:00:00","S4",1.86478535041435
"2017-03-19 21:00:00","N",3
"2017-03-19 22:00:00","I1",64
"2017-03-19 22:00:00","I2",24
"2017-03-19 22:00:00","I3",21
"2017-03-19 22:00:00","I4",17.7571733967574
"2017-03-19 22:00:00","S1",6
"2017-03-19 22:00:00","S2",6
"2017-03-19 22:00:00","S3",9
"2017-03-19 22:00:00","S4",3.75717339675743
"2017-03-19 22:00:00","N",4
"2017-03-19 23:00:00","I1",62
"2017-03-19 23:00:00","I2",23
"2017-03-19 23:00:00","I3",15
"2017-03-19 23:00:00","I4",11.8384879169062
"2017-03-19 23:00:00","S1",6
"2017-03-19 23:00:00","S2",2
"2017-03-19 23:00:00","S3",5
"2017-03-19 23:00:00","S4",1.83848791690619
"2017-03-19 23:00:00","N",6
"2017-03-20 00:00:00","I1",56
"2017-03-20 00:00:00","I2",20
"2017-03-20 00:00:00","I3",13
"2017-03-20 00:00:00","I4",7.89257291978324
"2017-03-20 00:00:00","S1",7
"2017-03-20 00:00:00","S2",4
"2017-03-20 00:00:00","S3",4
"2017-03-20 00:00:00","S4",0.892572919783237
"2017-03-20 00:00:00","N",2
"2017-03-20 01:00:00","I1",49
"2017-03-20 01:00:00","I2",23
"2017-03-20 01:00:00","I3",8
"2017-03-20 01:00:00","I4",16.7722424831611
"2017-03-20 01:00:00","S1",5
"2017-03-20 01:00:00","S2",8
"2017-03-20 01:00:00","S3",4
"2017-03-20 01:00:00","S4",10.7722424831611
"2017-03-20 01:00:00","N",5
"2017-03-20 02:00:00","I1",40
"2017-03-20 02:00:00","I2",21
"2017-03-20 02:00:00","I3",10
"2017-03-20 02:00:00","I4",6.90643318410945
"2017-03-20 02:00:00","S1",6
"2017-03-20 02:00:00","S2",5
"2017-03-20 02:00:00","S3",4
"2017-03-20 02:00:00","S4",0.906433184109447
"2017-03-20 02:00:00","N",2
"2017-03-20 03:00:00","I1",36
"2017-03-20 03:00:00","I2",20
"2017-03-20 03:00:00","I3",10
"2017-03-20 03:00:00","I4",7.89331243323797
"2017-03-20 03:00:00","S1",5
"2017-03-20 03:00:00","S2",4
"2017-03-20 03:00:00","S3",4
"2017-03-20 03:00:00","S4",0.893312433237972
"2017-03-20 03:00:00","N",3
"2017-03-20 04:00:00","I1",35
"2017-03-20 04:00:00","I2",14
"2017-03-20 04:00:00","I3",8
"2017-03-20 04:00:00","I4",6.90686307912858
"2017-03-20 04:00:00","S1",5
"2017-03-20 04:00:00","S2",4
"2017-03-20 04:00:00","S3",3
"2017-03-20 04:00:00","S4",0.90686307912858
"2017-03-20 04:00:00","N",3
"2017-03-20 05:00:00","I1",38
"2017-03-20 05:00:00","I2",12
"2017-03-20 05:00:00","I3",7
"2017-03-20 05:00:00","I4",12.8274292442842
"2017-03-20 05:00:00","S1",5
"2017-03-20 05:00:00","S2",4
"2017-03-20 05:00:00","S3",3
"2017-03-20 05:00:00","S4",6.8274292442842
"2017-03-20 05:00:00","N",3
"2017-03-20 06:00:00","I1",41
"2017-03-20 06:00:00","I2",19
"2017-03-20 06:00:00","I3",7
"2017-03-20 06:00:00","I4",8.88080271298014
"2017-03-20 06:00:00","S1",5
"2017-03-20 06:00:00","S2",7
"2017-03-20 06:00:00","S3",3
"2017-03-20 06:00:00","S4",2.88080271298014
"2017-03-20 06:00:00","N",3
"2017-03-20 07:00:00","I1",48
"2017-03-20 07:00:00","I2",16
"2017-03-20 07:00:00","I3",9
"2017-03-20 07:00:00","I4",11.8414358075381
"2017-03-20 07:00:00","S1",5
"2017-03-20 07:00:00","S2",6
"2017-03-20 07:00:00","S3",3
"2017-03-20 07:00:00","S4",3.84143580753813
"2017-03-20 07:00:00","N",4
"2017-03-20 08:00:00","I1",55
"2017-03-20 08:00:00","I2",16
"2017-03-20 08:00:00","I3",15
"2017-03-20 08:00:00","I4",12.8286171979686
"2017-03-20 08:00:00","S1",11
"2017-03-20 08:00:00","S2",6
"2017-03-20 08:00:00","S3",5
"2017-03-20 08:00:00","S4",1.82861719796858
"2017-03-20 08:00:00","N",5
"2017-03-20 09:00:00","I1",60
"2017-03-20 09:00:00","I2",17
"2017-03-20 09:00:00","I3",18
"2017-03-20 09:00:00","I4",16.7763994740028
"2017-03-20 09:00:00","S1",8
"2017-03-20 09:00:00","S2",6
"2017-03-20 09:00:00","S3",5
"2017-03-20 09:00:00","S4",2.77639947400278
"2017-03-20 09:00:00","N",7
"2017-03-20 10:00:00","I1",72
"2017-03-20 10:00:00","I2",20
"2017-03-20 10:00:00","I3",21
"2017-03-20 10:00:00","I4",16.7769137344152
"2017-03-20 10:00:00","S1",13
"2017-03-20 10:00:00","S2",3
"2017-03-20 10:00:00","S3",9
"2017-03-20 10:00:00","S4",3.7769137344152
"2017-03-20 10:00:00","N",6
"2017-03-20 11:00:00","I1",89
"2017-03-20 11:00:00","I2",21
"2017-03-20 11:00:00","I3",25
"2017-03-20 11:00:00","I4",9.86907459533912
"2017-03-20 11:00:00","S1",12
"2017-03-20 11:00:00","S2",9
"2017-03-20 11:00:00","S3",15
"2017-03-20 11:00:00","S4",1.86907459533912
"2017-03-20 11:00:00","N",3
"2017-03-20 12:00:00","I1",110
"2017-03-20 12:00:00","I2",28
"2017-03-20 12:00:00","I3",32
"2017-03-20 12:00:00","I4",20.7256889943438
"2017-03-20 12:00:00","S1",18
"2017-03-20 12:00:00","S2",5
"2017-03-20 12:00:00","S3",17
"2017-03-20 12:00:00","S4",1.72568899434384
"2017-03-20 12:00:00","N",8
"2017-03-20 13:00:00","I1",95
"2017-03-20 13:00:00","I2",28
"2017-03-20 13:00:00","I3",30
"2017-03-20 13:00:00","I4",20.7263198841428
"2017-03-20 13:00:00","S1",21
"2017-03-20 13:00:00","S2",8
"2017-03-20 13:00:00","S3",11
"2017-03-20 13:00:00","S4",3.72631988414283
"2017-03-20 13:00:00","N",9
"2017-03-20 14:00:00","I1",103
"2017-03-20 14:00:00","I2",31
"2017-03-20 14:00:00","I3",33
"2017-03-20 14:00:00","I4",18.7529541493393
"2017-03-20 14:00:00","S1",18
"2017-03-20 14:00:00","S2",11
"2017-03-20 14:00:00","S3",17
"2017-03-20 14:00:00","S4",3.7529541493393
"2017-03-20 14:00:00","N",7
"2017-03-20 15:00:00","I1",100
"2017-03-20 15:00:00","I2",35
"2017-03-20 15:00:00","I3",30
"2017-03-20 15:00:00","I4",12.8313573849279
"2017-03-20 15:00:00","S1",10
"2017-03-20 15:00:00","S2",7
"2017-03-20 15:00:00","S3",14
"2017-03-20 15:00:00","S4",2.83135738492794
"2017-03-20 15:00:00","N",5
"2017-03-20 16:00:00","I1",98
"2017-03-20 16:00:00","I2",30
"2017-03-20 16:00:00","I3",27
"2017-03-20 16:00:00","I4",17.7670318808173
"2017-03-20 16:00:00","S1",16
"2017-03-20 16:00:00","S2",3
"2017-03-20 16:00:00","S3",11
"2017-03-20 16:00:00","S4",1.76703188081731
"2017-03-20 16:00:00","N",6
"2017-03-20 17:00:00","I1",97
"2017-03-20 17:00:00","I2",28
"2017-03-20 17:00:00","I3",25
"2017-03-20 17:00:00","I4",13.8192193111955
"2017-03-20 17:00:00","S1",17
"2017-03-20 17:00:00","S2",7
"2017-03-20 17:00:00","S3",12
"2017-03-20 17:00:00","S4",1.81921931119549
"2017-03-20 17:00:00","N",5
"2017-03-20 18:00:00","I1",101
"2017-03-20 18:00:00","I2",30
"2017-03-20 18:00:00","I3",23
"2017-03-20 18:00:00","I4",14.8067518821055
"2017-03-20 18:00:00","S1",16
"2017-03-20 18:00:00","S2",11
"2017-03-20 18:00:00","S3",10
"2017-03-20 18:00:00","S4",1.80675188210545
"2017-03-20 18:00:00","N",4
"2017-03-20 19:00:00","I1",106
"2017-03-20 19:00:00","I2",35
"2017-03-20 19:00:00","I3",23
"2017-03-20 19:00:00","I4",16.7814891794427
"2017-03-20 19:00:00","S1",15
"2017-03-20 19:00:00","S2",10
"2017-03-20 19:00:00","S3",9
"2017-03-20 19:00:00","S4",1.78148917944267
"2017-03-20 19:00:00","N",8
"2017-03-20 20:00:00","I1",102
"2017-03-20 20:00:00","I2",32
"2017-03-20 20:00:00","I3",22
"2017-03-20 20:00:00","I4",9.87175984353293
